price,beds,baths,prop_type,address,link,is_shared,room_type_single,room_type_double,room_type_twin,room_type_shared
850.0,1,0.0,Apartment,"Royal Canal Court, Ashtown, Dublin 15",https://www.daft.ie/share/royal-canal-court-ashtown-dublin-15/6106467,1,0,1,0,0
750.0,1,0.0,Apartment,"Deerpark, Kiltipper, Dublin 24, Kiltipper, Dublin 24",https://www.daft.ie/share/deerpark-kiltipper-dublin-24-kiltipper-dublin-24/6116442,1,0,1,0,0
1200.0,1,0.0,Apartment,"Aungier Street, Dublin 2",https://www.daft.ie/share/aungier-street-dublin-2/6101937,1,0,1,0,0
1250.0,1,0.0,House,"51 Donnybrook Manor, Dublin 4, Donnybrook, Dublin 4",https://www.daft.ie/share/51-donnybrook-manor-dublin-4-donnybrook-dublin-4/6116152,1,0,1,0,0
850.0,1,0.0,House,"Rutland Place North, Dublin 1",https://www.daft.ie/share/rutland-place-north-dublin-1/6048852,1,1,0,0,0
1000.0,1,0.0,Apartment,"Apartment 14, O'Casey Hall, Collegewood, Castlekno, Castleknock, Dublin 15",https://www.daft.ie/share/apartment-14-ocasey-hall-collegewood-castlekno-castleknock-dublin-15/6104847,1,0,1,0,0
1250.0,1,0.0,Apartment,"Clancy Quay,South Circular Road,Dublin 8, Kilmainham, Dublin 8",https://www.daft.ie/share/clancy-quay-south-circular-road-dublin-8-kilmainham-dublin-8/6111665,1,0,1,0,0
1000.0,1,0.0,House,"5 Mountpleasant Avenue Lower, Dublin 6, Ranelagh, Dublin 6",https://www.daft.ie/share/5-mountpleasant-avenue-lower-dublin-6-ranelagh-dublin-6/6140049,1,0,1,0,0
1350.0,1,0.0,Apartment,"Árd Lorcain Grove,Stillorgan,Blackrock,Co. Dublin, Stillorgan, Co. Dublin",https://www.daft.ie/share/-rd-lorcain-grove-stillorgan-blackrock-co-dublin-stillorgan-co-dublin/6120606,1,0,1,0,0
1050.0,1,0.0,Apartment,"Chesterfield, Riverpark Apartments, Conyngham Road, Islandbridge, Dublin 8",https://www.daft.ie/share/apartment-51-chesterfield-riverpark-apartments-islandbridge-dublin-8/6132424,1,0,1,0,0
1120.0,1,0.0,House,"18 Brookwood Rise,Dublin 5, Killester, Dublin 5",https://www.daft.ie/share/brookwood-rise-dublin-5-killester-dublin-5/6047828,1,0,1,0,0
480.0,1,0.0,House,"Shanliss Drive, Dublin 9, Whitehall, Dublin 9",https://www.daft.ie/share/shanliss-drive-dublin-9-whitehall-dublin-9/6025001,1,1,0,0,0
700.0,1,0.0,House,"Montpelier, 11A Ballyroan Park, Templeogue, Dublin 16",https://www.daft.ie/share/montpelier-11a-ballyroan-park-templeogue-dublin-16/6146637,1,0,1,0,0
900.0,1,0.0,House,"45 Lorcan Villas, Dublin 9, Beaumont, Dublin 9",https://www.daft.ie/share/45-lorcan-villas-dublin-9-beaumont-dublin-9/6146673,1,0,1,0,0
900.0,1,0.0,House,"Whitehall, D9, Whitehall, Dublin 9",https://www.daft.ie/share/whitehall-d9-whitehall-dublin-9/6146738,1,0,1,0,0
1150.0,1,0.0,House,"Kilmartin Grove, Hollystown, Hollystown, Dublin 15",https://www.daft.ie/share/30-the-courtyard-kilmartin-grove-hollystown-dub-hollystown-dublin-15/6117341,1,0,1,0,0
1000.0,1,0.0,Apartment,"Barrow st, Grand Canal Dock, Grand Canal Dock, Dublin 4",https://www.daft.ie/share/gaswork-barrow-st-grand-canal-dock-dublin-4/6146074,1,0,1,0,0
1150.0,1,0.0,Apartment,"Dromawling, Beaumont, Dublin 9, Beaumont, Dublin 9",https://www.daft.ie/share/dromawling-beaumont-dublin-9-beaumont-dublin-9/6146599,1,1,0,0,0
950.0,1,0.0,Apartment,"The Grange, Brewery Road, Stillorgan, Blackrock, C, Galloping Green, Co. Dublin",https://www.daft.ie/share/the-grange-brewery-road-stillorgan-blackrock-c-galloping-green-co-dublin/6120066,1,0,1,0,0
1200.0,1,0.0,House,"30 Trimleston Avenue, Booterstown, Co. Dublin",https://www.daft.ie/share/30-trimleston-avenue-booterstown-co-dublin/6138210,1,1,0,0,0
900.0,1,0.0,House,"Monasterboice Road, Dublin 12, Crumlin, Dublin 12",https://www.daft.ie/share/monasterboice-road-dublin-12-crumlin-dublin-12/6146461,1,0,1,0,0
800.0,1,0.0,House,"Clonliffe Road, Drumcondra Dublin 3, Ballybough, Dublin 3",https://www.daft.ie/share/clonliffe-road-drumcondra-dublin-3-ballybough-dublin-3/6134805,1,1,0,0,0
1370.0,1,0.0,Apartment,"Gallery Quay,  Pearse Street, Dublin 2, Grand Canal Dock, Dublin 2",https://www.daft.ie/share/gallery-quay-pearse-street-dublin-2-grand-canal-dock-dublin-2/6146348,1,1,0,0,0
800.0,1,0.0,House,"Keeper Road, Drimnagh, Dublin 12, Rialto, Dublin 8",https://www.daft.ie/share/keeper-road-drimnagh-dublin-12-rialto-dublin-8/6030300,1,1,0,0,0
750.0,1,0.0,House,"Stillorgan Wood , Stillorgan, Co. Dublin",https://www.daft.ie/share/stillorgan-wood-stillorgan-co-dublin/6135832,1,1,0,0,0
980.0,1,0.0,Apartment,"Swan Hall,Belgard Square,Belgard Square West,Dublin 24, Tallaght, Dublin 24",https://www.daft.ie/share/swan-hall-belgard-square-belgard-square-west-dublin-24-tallaght-dublin-24/6033456,1,0,1,0,0
600.0,1,0.0,House,"67 Claremont Crescent, Glasnevin, Dublin 11",https://www.daft.ie/share/67-claremont-crescent-glasnevin-dublin-11/6146357,1,1,0,0,0
1000.0,1,0.0,Apartment,"Creevagh House, Dundrum Road, Dundrum, Windy Arbour, Dublin 14",https://www.daft.ie/share/creevagh-house-dundrum-road-dundrum-windy-arbour-dublin-14/6138265,1,0,1,0,0
700.0,1,0.0,House,"24 Whitechurch View, Rathfarnham, Dublin 16, Ballyboden, Dublin 16",https://www.daft.ie/share/24-whitechurch-view-rathfarnham-dublin-16-ballyboden-dublin-16/6035898,1,0,1,0,0
555.0,1,0.0,Apartment,"Castleknock Rd, Castleknock, Dublin 15",https://www.daft.ie/share/castleknock-rd-castleknock-dublin-15/6040342,1,0,0,0,1
600.0,1,0.0,House,"Wyattville Rd, Loughlinstown, Co. Dublin",https://www.daft.ie/share/wyattville-rd-loughlinstown-co-dublin/6146439,1,0,1,0,0
450.0,1,0.0,House,"Beaumont, Dublin 9, Collinswood, Dublin 9",https://www.daft.ie/share/beaumont-dublin-9-collinswood-dublin-9/6146450,1,1,0,0,0
700.0,1,0.0,Apartment,"50 Woodbrook Square, Dublin 15, Carpenterstown, Dublin 15",https://www.daft.ie/share/50-woodbrook-square-dublin-15-carpenterstown-dublin-15/6146501,1,0,1,0,0
1000.0,1,0.0,Apartment,"Clongriffin,Dublin 13, Clongriffin, Dublin 13",https://www.daft.ie/share/clongriffin-dublin-13-clongriffin-dublin-13/6146573,1,0,1,0,0
800.0,1,0.0,House,"Cremore Road, Glasnevin, Dublin 11",https://www.daft.ie/share/cremore-road-glasnevin-dublin-11/6146362,1,0,1,0,0
800.0,1,0.0,House,"Mountdown Drive, Whitehall, Dublin 9",https://www.daft.ie/share/mountdown-drive-whitehall-dublin-9/6146368,1,1,0,0,0
660.0,1,0.0,House,"Cedarwood Avenue, Finglas, Dublin 11",https://www.daft.ie/share/cedarwood-avenue-finglas-dublin-11/6146372,1,1,0,0,0
880.0,1,0.0,House,"Beechlawn Avenue, Kilmore, Dublin 5",https://www.daft.ie/share/beechlawn-avenue-kilmore-dublin-5/6146466,1,0,1,0,0
600.0,1,0.0,House,"Castle Park, Tallaght, Dublin 24",https://www.daft.ie/share/castle-park-tallaght-dublin-24/6146479,1,1,0,0,0
900.0,1,0.0,House,"Swords Road, Whitehall Santry, Dublin 9, Whitehall, Dublin 9",https://www.daft.ie/share/swords-road-whitehall-santry-dublin-9-whitehall-dublin-9/6121190,1,1,0,0,0
700.0,1,0.0,Apartment,"Terenure Road North, Dublin 6w, Terenure, Dublin 6W",https://www.daft.ie/share/terenure-road-north-dublin-6w-terenure-dublin-6w/6130463,1,1,0,0,0
900.0,1,0.0,Apartment,"Block J,Castleforbes Square,Dublin 1, IFSC, Dublin 1",https://www.daft.ie/share/block-j-castleforbes-square-dublin-1-ifsc-dublin-1/6096689,1,0,1,0,0
400.0,1,0.0,House,"Fernleigh, Carpenterstown, Dublin 15",https://www.daft.ie/share/fernleigh-carpenterstown-dublin-15/6146207,1,1,0,0,0
800.0,1,0.0,House,"Westway Close, Blanchardstown, Dublin 15",https://www.daft.ie/share/westway-close-blanchardstown-dublin-15/6137938,1,0,1,0,0
950.0,1,0.0,Apartment,"Knockmaree,Lucan Road,Dublin 20, Chapelizod, Dublin 20",https://www.daft.ie/share/knockmaree-lucan-road-dublin-20-chapelizod-dublin-20/6112644,1,0,1,0,0
575.0,1,0.0,House,"White Pines Dale, Stocking Avenue, Rathfarnham, Dublin 14",https://www.daft.ie/share/white-pines-dale-stocking-avenue-rathfarnham-dublin-14/6106051,1,0,1,0,0
800.0,1,0.0,House,"Killarney Parade, Dublin 7, North Circular Road, Dublin 7",https://www.daft.ie/share/7-killarney-parade-dublin-7-north-circular-road-dublin-7/6096508,1,0,1,0,0
900.0,1,0.0,House,"4 Glenageary Woods, Glenageary, Co. Dublin",https://www.daft.ie/share/4-glenageary-woods-glenageary-co-dublin/6146181,1,0,1,0,0
740.0,1,0.0,House,"Castlecurragh Vale, Blanchardstown, Dublin 15",https://www.daft.ie/share/castlecurragh-vale-blanchardstown-dublin-15/6138033,1,1,0,0,0
650.0,1,0.0,House,"46 Willow Wood Park, Hartstown, Dublin 15, Hartstown, Dublin 15",https://www.daft.ie/share/46-willow-wood-park-hartstown-dublin-15-hartstown-dublin-15/6131468,1,1,0,0,0
550.0,1,0.0,House,"Whitestown drive, Coolmine, Dublin 15",https://www.daft.ie/share/whitestown-drive-coolmine-dublin-15/6140132,1,0,0,1,0
600.0,1,0.0,House,"Elm Mount Close,Dublin 9, Beaumont, Dublin 9",https://www.daft.ie/share/elm-mount-close-dublin-9-beaumont-dublin-9/6137891,1,1,0,0,0
1000.0,1,0.0,House,"Tyrrelstown, Bealing Village, Dublin 15, Tyrrelstown, Dublin 15",https://www.daft.ie/share/23-bealing-crescent-bealing-village-dublin-15-tyrrelstown-dublin-15/6136667,1,0,1,0,0
1250.0,1,0.0,Apartment,"Camden Street Lower, Dublin 2, Portobello, Dublin 8",https://www.daft.ie/share/camden-street-lower-dublin-2-portobello-dublin-8/6139969,1,0,1,0,0
600.0,1,0.0,House,"55 Clogher Road, Dublin 12, Crumlin, Dublin 12",https://www.daft.ie/share/55-clogher-road-dublin-12-crumlin-dublin-12/6075348,1,1,0,0,0
980.0,1,0.0,Apartment,"Apartment ,King'S Court,Parnell Street,Dublin 1, Dublin 1",https://www.daft.ie/share/apartment-kings-court-parnell-street-dublin-1-dublin-1/6104928,1,0,1,0,0
1080.0,1,0.0,Apartment,"16 King's Inns Street,Dublin 1, Dublin 1",https://www.daft.ie/share/16-kings-inns-street-dublin-1-dublin-1/6105586,1,0,1,0,0
735.0,1,0.0,House,"11 The Rise , Carrickmines Manor, Carrickmines D18, Carrickmines, Dublin 18",https://www.daft.ie/share/11-the-rise-carrickmines-manor-carrickmines-d18-carrickmines-dublin-18/6146312,1,0,1,0,0
1250.0,1,0.0,Apartment,"Cherrywood, Dublin 18, Cherrywood, Co. Dublin",https://www.daft.ie/share/cherrywood-dublin-18-cherrywood-co-dublin/6140020,1,0,1,0,0
925.0,1,0.0,House,"1 Tower Villas, Kilmainham Lane, Dublin 8, Inchicore, Dublin 8",https://www.daft.ie/share/1-tower-villas-kilmainham-lane-dublin-8-inchicore-dublin-8/6121274,1,0,1,0,0
1100.0,1,0.0,Apartment,"wyckham way, Ballinteer, Dublin 16",https://www.daft.ie/share/wyckham-way-ballinteer-dublin-16/6093066,1,1,0,0,0
690.0,1,0.0,House,"ashington dale, Ashington, Dublin 7",https://www.daft.ie/share/ashington-dale-ashington-dublin-7/6062556,1,1,0,0,0
1050.0,1,0.0,Apartment,"Discovery, Royal Canal Park, Dublin 15",https://www.daft.ie/share/discovery-royal-canal-park-dublin-15/6139109,1,0,1,0,0
1150.0,1,0.0,House,"26 Wainsfort Manor Crescent, Dublin 6w, Kimmage, Dublin 6W",https://www.daft.ie/share/26-wainsfort-manor-crescent-dublin-6w-kimmage-dublin-6w/6105195,1,0,1,0,0
950.0,1,0.0,Apartment,"Balgriffin, Dublin 13, Donaghmede, Dublin 13",https://www.daft.ie/share/balgriffin-dublin-13-donaghmede-dublin-13/6115355,1,0,1,0,0
1050.0,1,0.0,Apartment,"Belfort House Sydenham Villas, Dundrum, Dublin 14",https://www.daft.ie/share/belfort-house-sydenham-villas-dundrum-dublin-14/6074606,1,0,1,0,0
650.0,1,0.0,House,"47 Gleann Na Sml, Dublin 24, Oldbawn, Dublin 24",https://www.daft.ie/share/47-gleann-na-sml-dublin-24-oldbawn-dublin-24/6128970,1,1,0,0,0
650.0,1,0.0,House,"Stoneybatter Dublin 7, North Circular Road, Dublin 7",https://www.daft.ie/share/stoneybatter-dublin-7-north-circular-road-dublin-7/6112274,1,0,0,1,0
1000.0,1,0.0,House,"Brighton Gardens, Dublin 6, Rathgar, Dublin 6",https://www.daft.ie/share/brighton-gardens-dublin-6-rathgar-dublin-6/6129057,1,0,1,0,0
800.0,1,0.0,House,"Glenbourne Road, Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/share/glenbourne-road-dublin-18-leopardstown-dublin-18/6136619,1,0,1,0,0
950.0,1,0.0,House,"2 Fernleigh Court, Dublin 15, Carpenterstown, Dublin 15",https://www.daft.ie/share/2-fernleigh-court-dublin-15-carpenterstown-dublin-15/6025087,1,0,1,0,0
900.0,1,0.0,House,"The Laurels, Terenure, Dublin 6",https://www.daft.ie/share/the-laurels-terenure-dublin-6/6115541,1,0,1,0,0
415.0,1,0.0,Apartment,"Apt 18 New Market hall, Dublin 8",https://www.daft.ie/share/apt-18-new-market-hall-dublin-8/6136604,1,0,0,0,1
840.0,1,0.0,House,"45 avondale road, Killiney, Co. Dublin",https://www.daft.ie/share/45-avondale-road-killiney-co-dublin/6060247,1,0,1,0,0
776.0,1,0.0,House,"34 Cluny Grove, Killiney, Glenageary, Co. Dublin",https://www.daft.ie/share/34-cluny-grove-killiney-glenageary-co-dublin/6098477,1,0,1,0,0
800.0,1,0.0,House,"The Willows, 2 Dromheath Gardens, Mulhuddart, Dubl, Mulhuddart, Dublin 15",https://www.daft.ie/share/the-willows-2-dromheath-gardens-mulhuddart-dubl-mulhuddart-dublin-15/6126128,1,1,0,0,0
1050.0,1,0.0,Apartment,"East Road, East Wall, Dublin 3, North Wall, Dublin 1",https://www.daft.ie/share/east-road-east-wall-dublin-3-north-wall-dublin-1/6061476,1,0,1,0,0
600.0,1,0.0,House,"East Wall, East Wall, Dublin 3",https://www.daft.ie/share/east-wall-east-wall-dublin-3/6124996,1,0,0,0,1
1200.0,1,0.0,House,"Blackrock Village,Co. Dublin, Blackrock, Co. Dublin",https://www.daft.ie/share/blackrock-village-co-dublin-blackrock-co-dublin/6145761,1,0,1,0,0
900.0,1,0.0,House,"57 Smyth'S Villas, Dun Laoghaire, Monkstown, Co. Dublin",https://www.daft.ie/share/57-smyths-villas-dun-laoghaire-monkstown-co-dublin/6146139,1,1,0,0,0
800.0,1,0.0,House,"Cypress Grove Road, Templeogue, Dublin 6W",https://www.daft.ie/share/cypress-grove-road-templeogue-dublin-6w/6146186,1,1,0,0,0
700.0,1,0.0,Apartment,"Apartment 4, 36/37 Earl Street, Dublin 8, Christchurch, Dublin 8",https://www.daft.ie/share/apartment-4-36-37-earl-street-dublin-8-christchurch-dublin-8/6092384,1,0,0,0,1
700.0,1,0.0,Apartment,"Hampton Wood Drive,Hampton Wood,Dublin 11, Poppintree, Dublin 11",https://www.daft.ie/share/hampton-wood-drive-hampton-wood-dublin-11-poppintree-dublin-11/6050019,1,0,1,0,0
700.0,1,0.0,House,"Beechfield, Castaheany, Dublin 15, Clonsilla, Dublin 15",https://www.daft.ie/share/beechfield-castaheany-dublin-15-clonsilla-dublin-15/6097078,1,0,1,0,0
1200.0,1,0.0,House,"42 Shrewsbury, Dublin 4, Dublin 4",https://www.daft.ie/share/42-shrewsbury-dublin-4-dublin-4/6031190,1,0,1,0,0
1150.0,1,0.0,Apartment,"The Alliance, Grand Canal Dock, Dublin 4",https://www.daft.ie/share/the-alliance-grand-canal-dock-dublin-4/6144598,1,0,1,0,0
950.0,1,0.0,House,"56 The Boulevard, Kilmartin Grove, Hollystown, Dub, Hollystown, Dublin 15",https://www.daft.ie/share/56-the-boulevard-kilmartin-grove-hollystown-dub-hollystown-dublin-15/6069907,1,0,1,0,0
620.0,1,0.0,House,"Rathfarnham Wood, Dublin 14, Dublin 14",https://www.daft.ie/share/rathfarnham-wood-dublin-14-dublin-14/6088176,1,0,1,0,0
820.0,1,0.0,House,"Highes road north, Walkinstown, Dublin 12",https://www.daft.ie/share/highes-road-north-walkinstown-dublin-12/6146136,1,0,1,0,0
675.0,1,0.0,House,"Oldcourt, Dublin 24, Firhouse, Dublin 24",https://www.daft.ie/share/oldcourt-dublin-24-firhouse-dublin-24/6138130,1,0,1,0,0
740.0,1,0.0,House,"Seapoint, Blackrock, Co. Dublin , Monkstown, Co. Dublin",https://www.daft.ie/share/seapoint-blackrock-co-dublin-monkstown-co-dublin/6028368,1,0,1,0,0
760.0,1,0.0,House,"Limewood Avenue, Raheny, Dublin 5",https://www.daft.ie/share/limewood-avenue-raheny-dublin-5/6146086,1,1,0,0,0
786.0,1,0.0,House,"Rere Of 80, Whitebarn Road, Dublin 14, Churchtown, Dublin 14",https://www.daft.ie/share/rere-of-80-whitebarn-road-dublin-14-churchtown-dublin-14/6145171,1,1,0,0,0
650.0,1,0.0,House,"Palmerston Place, Dublin 7, North Circular Road, Dublin 7",https://www.daft.ie/share/palmerston-place-dublin-7-north-circular-road-dublin-7/6145570,1,0,1,0,0
680.0,1,0.0,House,"Beverly Green, Knocklyon, Dublin 16",https://www.daft.ie/share/beverly-green-knocklyon-dublin-16/6145506,1,0,1,0,0
1000.0,1,0.0,House,"Eaton Square, Terenure, Dublin 6W",https://www.daft.ie/share/eaton-square-terenure-dublin-6w/6145597,1,0,1,0,0
840.0,1,0.0,House,"Marley Drive, Rathfarnham, Dublin 16",https://www.daft.ie/share/marley-drive-rathfarnham-dublin-16/6145617,1,1,0,0,0
600.0,1,0.0,House,"Cathedral Lane, Portobello, Dublin 8",https://www.daft.ie/share/cathedral-lane-portobello-dublin-8/6145629,1,0,1,0,0
880.0,1,0.0,House,"Rosemount Estate, Goatstown, Dublin 14",https://www.daft.ie/share/rosemount-estate-goatstown-dublin-14/6145638,1,1,0,0,0
720.0,1,0.0,House,"Hollywoodrath Avenue, Hollystown, Dublin 15",https://www.daft.ie/share/hollywoodrath-avenue-hollystown-dublin-15/6145661,1,0,1,0,0
690.0,1,0.0,House,"Hazelbury Park, Castaheany, Dublin 15, Clonee, Dublin 15",https://www.daft.ie/share/hazelbury-park-castaheany-dublin-15-clonee-dublin-15/6096901,1,0,1,0,0
720.0,1,0.0,House,"Willow Park Crescent, Glasnevin, Dublin 11",https://www.daft.ie/share/willow-park-crescent-glasnevin-dublin-11/6145750,1,1,0,0,0
640.0,1,0.0,House,"Bangor Road, Crumlin, Dublin 12",https://www.daft.ie/share/bangor-road-crumlin-dublin-12/6145754,1,1,0,0,0
760.0,1,0.0,House,"Scholarstown Road, Knocklyon, Dublin 16",https://www.daft.ie/share/scholarstown-road-knocklyon-dublin-16/6145766,1,0,1,0,0
1100.0,1,0.0,House,"Hansfield , Ongar, Dublin 15",https://www.daft.ie/share/hansfield-ongar-dublin-15/6091349,1,0,1,0,0
1250.0,1,0.0,House,"Clay Farm, Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/share/clay-farm-dublin-18-leopardstown-dublin-18/6135650,1,0,1,0,0
800.0,1,0.0,House,"Virginia Heights,Dublin 24, Tallaght, Dublin 24",https://www.daft.ie/share/virginia-heights-dublin-24-tallaght-dublin-24/6096683,1,0,1,0,0
1092.0,1,0.0,Apartment,"Yugo, Ardcairn House, 8 Grangegorman Lower, Dublin, Smithfield, Dublin 7",https://www.daft.ie/share/yugo-ardcairn-house-8-grangegorman-lower-dublin-smithfield-dublin-7/6035256,1,1,0,0,0
800.0,1,0.0,House,"Sandycove/killiney, Killiney, Co. Dublin",https://www.daft.ie/share/sandycove-killiney-killiney-co-dublin/6069786,1,0,1,0,0
750.0,1,0.0,House,"Peters Road, Phibsborough, Dublin 7",https://www.daft.ie/share/peters-road-phibsborough-dublin-7/5913641,1,1,0,0,0
750.0,1,0.0,House,"warrenstown way Dublin 15, Mulhuddart, Dublin 15",https://www.daft.ie/share/warrenstown-way-blanchardstown-dublin-15-mulhuddart-dublin-15/6116070,1,0,1,0,0
550.0,1,0.0,House,"Cromcastle Drive, Dublin 5, Kilmore, Dublin 5",https://www.daft.ie/share/cromcastle-drive-dublin-5-kilmore-dublin-5/6144778,1,0,0,1,0
920.0,1,0.0,House,"Moeran Road, Walkinstown, Dublin 12",https://www.daft.ie/share/moeran-road-walkinstown-dublin-12/6144647,1,0,1,0,0
800.0,1,0.0,House,"Knockcullen Rise, Knocklyon, Dublin 16",https://www.daft.ie/share/knockcullen-rise-knocklyon-dublin-16/6144649,1,0,1,0,0
1000.0,1,0.0,House,"Bishop Street, Loughlinstown, Co. Dublin",https://www.daft.ie/share/bishop-street-loughlinstown-co-dublin/6144655,1,0,1,0,0
660.0,1,0.0,House,"Saint Columba's Road, Dublin , Drumcondra, Dublin 9",https://www.daft.ie/share/saint-columbas-road-dublin-drumcondra-dublin-9/6011085,1,1,0,0,0
1270.0,1,0.0,Apartment,"Apartment 94, Block F, Fernbank Square, Churchtown, Churchtown, Dublin 14",https://www.daft.ie/share/apartment-94-block-f-fernbank-square-churchtown-churchtown-dublin-14/6123935,1,0,1,0,0
800.0,1,0.0,House,"6 Parkleigh Square, Seven Mills, Dublin 22, Dublin 1",https://www.daft.ie/share/6-parkleigh-square-seven-mills-dublin-22-dublin-1/6111680,1,1,0,0,0
650.0,1,0.0,House,"213 Richmond Road, Fairview, Dublin 3, Fairview, Dublin 3",https://www.daft.ie/share/213-richmond-road-fairview-dublin-3-fairview-dublin-3/6043898,1,1,0,0,0
600.0,1,0.0,House,"265 Swords Road, Dublin 9, Whitehall, Dublin 9",https://www.daft.ie/share/265-swords-road-dublin-9-whitehall-dublin-9/6134799,1,0,1,0,0
860.0,1,0.0,House,"Apartment 2, 11 Pembroke Street Upper, Dublin 2, Dublin City Centre",https://www.daft.ie/share/apartment-2-11-pembroke-street-upper-dublin-2-dublin-city-centre/6106253,1,0,0,0,1
550.0,1,0.0,House,"Barry Road,Dublin 11, Finglas, Dublin 11",https://www.daft.ie/share/barry-road-dublin-11-finglas-dublin-11/6136917,1,0,1,0,0
1475.0,1,0.0,Apartment,"22 Northumberland Place, Dublin 4, Grand Canal Dock, Dublin 4",https://www.daft.ie/share/22-northumberland-place-dublin-4-grand-canal-dock-dublin-4/6134015,1,0,1,0,0
800.0,1,0.0,House,"Earl Street South Dublin 8, The Coombe, Dublin 8",https://www.daft.ie/share/earl-street-south-dublin-8-the-coombe-dublin-8/6144868,1,1,0,0,0
800.0,1,0.0,House,"Beneavin Park, Glasnevin, Dublin 11",https://www.daft.ie/share/beneavin-park-glasnevin-dublin-11/6134810,1,0,1,0,0
920.0,1,0.0,House,"Knocklyon area Dublin 16, Firhouse, Dublin 24",https://www.daft.ie/share/glenvara-park-dublin-16-firhouse-dublin-24/6052237,1,0,1,0,0
980.0,1,0.0,Apartment,"Wyckham Point, Dundrum, Ballinteer, Dublin 16",https://www.daft.ie/share/wyckham-point-dundrum-ballinteer-dublin-16/6143171,1,0,1,0,0
665.0,1,0.0,Apartment,"10 Windmill Court, Dublin 15, Coolmine, Dublin 15",https://www.daft.ie/share/10-windmill-court-dublin-15-coolmine-dublin-15/6144675,1,1,0,0,0
1000.0,1,0.0,House,"Brian Road Marino, Marino, Dublin 3",https://www.daft.ie/share/brian-road-marino-marino-dublin-3/6144466,1,0,1,0,0
1200.0,1,0.0,Apartment,"Castleforbes Square, Dublin 01, IFSC, Dublin 1",https://www.daft.ie/share/apartment-226-block-e-castleforbes-square-dubli-ifsc-dublin-1/6143150,1,0,1,0,0
590.0,1,0.0,House,"Collegefort,Castleknock,Dublin 15, Strawberry Beds, Co. Dublin",https://www.daft.ie/share/collegefort-castleknock-dublin-15-strawberry-beds-co-dublin/6144167,1,0,1,0,0
900.0,1,0.0,House,"31 Annfield Court, Dublin 15, Carpenterstown, Dublin 15",https://www.daft.ie/share/31-annfield-court-dublin-15-carpenterstown-dublin-15/6121047,1,0,1,0,0
584.0,1,0.0,Apartment,"Leinster Road West, Rathmines, Dublin 6",https://www.daft.ie/share/leinster-road-west-rathmines-dublin-6/6130416,1,0,1,0,0
1250.0,1,0.0,Apartment,"Walled Garden,Wyckham Way,Dundrum,Dublin 16, Ballinteer, Dublin 16",https://www.daft.ie/share/walled-garden-wyckham-way-dundrum-dublin-16-ballinteer-dublin-16/6071341,1,0,1,0,0
900.0,1,0.0,House,"4 Larch Grove, Clonsilla, Dublin 15, Clonsilla, Dublin 15",https://www.daft.ie/share/4-larch-grove-clonsilla-dublin-15-clonsilla-dublin-15/6067814,1,0,1,0,0
800.0,1,0.0,House,"31 Aspen Avenue, Clonsilla, Dublin 15, Clonsilla, Dublin 15",https://www.daft.ie/share/31-aspen-avenue-clonsilla-dublin-15-clonsilla-dublin-15/6094449,1,0,1,0,0
1130.0,1,0.0,Apartment,"Building 9 Vantage West,Central Park,Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/share/building-9-vantage-west-central-park-dublin-18-leopardstown-dublin-18/6057640,1,0,1,0,0
800.0,1,0.0,House,"Cadogan Road, Dublin 3, Fairview, Dublin 3",https://www.daft.ie/share/cadogan-road-fairview-dublin-3-ballybough-dublin-3/6035958,1,0,1,0,0
1025.0,1,0.0,Apartment,"Wellington Lodge, Serpentine Avenue, Sandymount, Dublin 4",https://www.daft.ie/share/wellington-lodge-serpentine-avenue-sandymount-dublin-4/6143282,1,0,1,0,0
1100.0,1,0.0,House,"Garville Drive, Rathgar, Rathgar, Dublin 6",https://www.daft.ie/share/garville-drive-rathgar-rathgar-dublin-6/6143970,1,0,1,0,0
900.0,1,0.0,House,"Allendale Terrace, Clonsilla, Dublin 15, Hartstown, Dublin 15",https://www.daft.ie/share/allendale-terrace-clonsilla-dublin-15-hartstown-dublin-15/6097510,1,0,1,0,0
519.0,1,0.0,House,"Bancroft, Dublin 24, Tallaght, Dublin 24",https://www.daft.ie/share/bancroft-dublin-24-tallaght-dublin-24/6144599,1,1,0,0,0
660.0,1,0.0,House,"Blakestown Road, Clonsilla, Dublin 15",https://www.daft.ie/share/blakestown-road-clonsilla-dublin-15/6144635,1,1,0,0,0
900.0,1,0.0,House,"57 Leopardstown Park, Foxrock, Dublin 18",https://www.daft.ie/share/57-leopardstown-park-foxrock-dublin-18/6143962,1,0,1,0,0
1300.0,1,0.0,House,"Windsor Avenue,Dublin 3, Fairview, Dublin 3",https://www.daft.ie/share/windsor-avenue-dublin-3-fairview-dublin-3/6143289,1,0,1,0,0
825.0,1,0.0,House,"Latchford Park, Castaheany, Dublin 15, Clonee, Dublin 15",https://www.daft.ie/share/latchford-park-castaheany-dublin-15-clonee-dublin-15/6049934,1,0,1,0,0
1500.0,1,0.0,Apartment,"Clarinda Court, Clarinda Park West, Dun Laoghaire, Co. Dublin",https://www.daft.ie/share/clarinda-court-clarinda-park-west-dun-laoghaire-co-dublin/6144545,1,0,1,0,0
