price,room_type,prop_type,address,link
850,double,House,"Rafters Road , Drimnagh, Dublin 12",https://www.daft.ie/share/rafters-road-drimnagh-dublin-12/6095617
600,shared,House,"Gazelle Lane, Tyrrelstown, Dublin 15",https://www.daft.ie/share/gazelle-lane-tyrrelstown-dublin-15/6146096
775,double,Apartment,"Distillery road, Drumcondra, Dublin 3",https://www.daft.ie/share/distillery-road-drumcondra-dublin-3/4485715
1100,double,House,"211 Brandon Road, Drimnagh, Dublin 12",https://www.daft.ie/share/211-brandon-road-drimnagh-dublin-12/6101116
1000,double,House,"Kilcarbery Grange, Grange Castle, Co. Dublin",https://www.daft.ie/share/23-rowan-walk-kilcarbery-dublin-22-grange-castle-co-dublin/6106680
750,double,House,"Killarney Parade, Phibsborough, Dublin 7",https://www.daft.ie/share/killarney-parade-phibsborough-dublin-7/6136723
520,single,House,"Swords Road, Whitehall, Dublin 9",https://www.daft.ie/share/swords-road-whitehall-dublin-9/6147071
700,double,House,"43 SESKIN VIEW ROAD OLDBAWN TALLAGHT DUBLIN 24 , Oldbawn, Dublin 24",https://www.daft.ie/share/43-seskin-view-road-oldbawn-tallaght-dublin-24-oldbawn-dublin-24/6062099
2500,double,House,"79 Wingfield, Dublin 18, Stepaside, Dublin 18",https://www.daft.ie/share/79-wingfield-dublin-18-stepaside-dublin-18/6040054
875,double,House,"Fairyhill, 58b Carrickbrack Road, Howth, Howth, Dublin 13",https://www.daft.ie/share/fairyhill-58b-carrickbrack-road-howth-howth-dublin-13/6147821
800,single,House,"Hilton Gardens, Ballinteer, Dublin 16",https://www.daft.ie/share/hilton-gardens-ballinteer-dublin-16/6147860
1300,single,House,"Santry, Dublin 9",https://www.daft.ie/share/santry-dublin-9/6147182
660,double,Apartment,"River Road, Dublin 15, Ashtown, Dublin 15",https://www.daft.ie/share/river-road-dublin-15-ashtown-dublin-15/6147609
627,single,House,"72 The Green, Beaumont Woods, Dublin 9, Beaumont, Dublin 9",https://www.daft.ie/share/72-the-green-beaumont-woods-dublin-9-beaumont-dublin-9/6147766
700,single,House,"Palmers Copse, Palmerstown, Dublin 20",https://www.daft.ie/share/palmers-copse-palmerstown-dublin-20/6128264
1250,double,House,"Rathdown Park, Terenure, Dublin 6",https://www.daft.ie/share/rathdown-park-terenure-dublin-6/6073954
900,double,House,"Tyrconnell Road, Inchicore, Dublin 8",https://www.daft.ie/share/tyrconnell-road-inchicore-dublin-8/6147739
1350,double,House,"Leinster Park, Dublin 6, Harold's Cross, Dublin 6W",https://www.daft.ie/share/leinster-park-dublin-6-harolds-cross-dublin-6w/6116821
560,twin,House,"41 Millmount Avenue, Dublin 9, Drumcondra, Dublin 9",https://www.daft.ie/share/41-millmount-avenue-dublin-9-drumcondra-dublin-9/6074633
690,single,House,"4 Errigal Gardens, Dublin 12, Drimnagh, Dublin 12",https://www.daft.ie/share/4-errigal-gardens-dublin-12-drimnagh-dublin-12/6131701
880,double,House,"St. Assams, Raheny, Dublin 5",https://www.daft.ie/share/st-assams-raheny-dublin-5/6060111
500,twin,House,"Cabra Rd, Cabra, Dublin 7",https://www.daft.ie/share/cabra-rd-cabra-dublin-7/6140876
550,twin,House,"Baggot Street Upper, Ballsbridge, Dublin 4",https://www.daft.ie/share/baggot-street-upper-ballsbridge-dublin-4/6140885
475,twin,House,"Prospect Hill, Finglas, Dublin 11",https://www.daft.ie/share/prospect-hill-finglas-dublin-11/6137396
550,twin,House,"Sandford Rd, Ranelagh, Dublin 6",https://www.daft.ie/share/sandford-rd-ranelagh-dublin-6/6140860
1200,double,House,"Inchicore Rd, Inchicore, Dublin 8",https://www.daft.ie/share/inchicore-rd-inchicore-dublin-8/6140839
1050,double,House,"Baggot Street Upper, Ballsbridge, Dublin 4",https://www.daft.ie/share/baggot-street-upper-ballsbridge-dublin-4/6146175
425,twin,House,"Taoibh Na Coille, Knocklyon, Dublin 16",https://www.daft.ie/share/taoibh-na-coille-knocklyon-dublin-16/6146172
500,twin,House,"Royston, Kimmage, Dublin 12",https://www.daft.ie/share/royston-kimmage-dublin-12/6146168
550,twin,House,"Oldtown Ave, Whitehall, Dublin 9",https://www.daft.ie/share/oldtown-ave-whitehall-dublin-9/6146165
500,twin,House,"La Touche Rd, Inchicore, Dublin 8",https://www.daft.ie/share/la-touche-rd-inchicore-dublin-8/6146160
800,single,House,"Monastery Walk, Clondalkin, Dublin 22",https://www.daft.ie/share/monastery-walk-clondalkin-dublin-22/6146155
500,twin,House,"Monastery Walk, Clondalkin, Dublin 22",https://www.daft.ie/share/monastery-walk-clondalkin-dublin-22/6146151
550,twin,House,"Dodder Rd Lower, Rathfarnham, Dublin 14",https://www.daft.ie/share/dodder-rd-lower-rathfarnham-dublin-14/6132827
625,twin,House,"Emmet Rd, Inchicore, Dublin 8",https://www.daft.ie/share/emmet-rd-inchicore-dublin-8/6132715
625,twin,House,"Bow Bridge, St. James Gate, Dublin 8",https://www.daft.ie/share/bow-bridge-st-james-gate-dublin-8/6132751
500,twin,House,"Benbulbin Rd, Drimnagh, Dublin 12",https://www.daft.ie/share/benbulbin-rd-drimnagh-dublin-12/6132808
475,twin,House,"Cappagh Ave, Finglas, Dublin 11",https://www.daft.ie/share/cappagh-ave-finglas-dublin-11/6132680
900,double,House,"Sundale Park, Citywest, Co. Dublin",https://www.daft.ie/share/sundale-park-citywest-co-dublin/6127546
600,twin,Apartment,"S Circular Rd, Kilmainham, Dublin 8",https://www.daft.ie/share/s-circular-rd-kilmainham-dublin-8/6122599
450,twin,Apartment,"Belfry Hall, Citywest, Co. Dublin",https://www.daft.ie/share/belfry-hall-citywest-co-dublin/6122633
425,twin,House,"Belmont Park, Donaghmede, Dublin 13",https://www.daft.ie/share/belmont-park-donaghmede-dublin-13/6122732
575,shared,Apartment,"30 Glasilawn Road, Dublin 11, Drumcondra, Dublin 3",https://www.daft.ie/share/30-glasilawn-road-dublin-11-drumcondra-dublin-3/6074726
1000,double,House,"Aikens Village,Dublin 18, Stepaside, Dublin 18",https://www.daft.ie/share/aikens-village-dublin-18-stepaside-dublin-18/6098582
1000,double,Apartment,"Compass Court North, Pelletstown Av, Royal Canal Park, Dublin 15",https://www.daft.ie/share/-compass-court-north-pelletstown-av-royal-canal-park-dublin-15/5988257
580,single,House,"55 Castlefield Park, Knocklyon, Dublin 16",https://www.daft.ie/share/55-castlefield-park-knocklyon-dublin-16/6146786
1200,single,Apartment,"Pembroke Road, Ballsbridge, Dublin 4, Dublin 4",https://www.daft.ie/share/pembroke-road-ballsbridge-dublin-4-dublin-4/6111980
1050,double,House,"Mulgrave Street, Dun Laoghaire, Co. Dub, Dun Laoghaire, Co. Dublin",https://www.daft.ie/share/mulgrave-street-dun-laoghaire-co-dub-dun-laoghaire-co-dublin/6051764
700,single,House,"69 Careysfort Avenue,Blackrock, Blackrock, Co. Dublin",https://www.daft.ie/share/69-careysfort-avenue-blackrock-blackrock-co-dublin/5967389
750,single,House,"128 Park Drive Avenue, Castleknock, Dublin 15, Castleknock, Dublin 15",https://www.daft.ie/share/128-park-drive-avenue-castleknock-dublin-15-castleknock-dublin-15/6126578
750,single,House,"LLewellyn Grove, Dundrum, Dublin 14",https://www.daft.ie/share/llewellyn-grove-dundrum-dublin-14/6063133
785,double,House,"Bird avenue, Clonskeagh, Dublin 14",https://www.daft.ie/share/bird-avenue-clonskeagh-dublin-14/6138498
950,double,Apartment,"18 New Seskin Court, Arena, Whitestown Way, Dublin, Oldbawn, Dublin 24",https://www.daft.ie/share/18-new-seskin-court-arena-whitestown-way-dublin-oldbawn-dublin-24/6118493
1000,double,House,"Saint Mochta's Estate, Clonsilla, Dublin 15, Porterstown, Dublin 15",https://www.daft.ie/share/saint-mochtas-estate-clonsilla-dublin-15-porterstown-dublin-15/6128766
1150,double,Apartment,"Forbes Quay Apartments, Grand Canal, Grand Canal Dock, Dublin 2",https://www.daft.ie/share/forbes-quay-apartments-grand-canal-grand-canal-dock-dublin-2/6141559
850,double,House,"Westpark Drive, Glasnevin, Dublin 11",https://www.daft.ie/share/westpark-drive-glasnevin-dublin-11/6066499
1000,double,House,"Greenmount Lawns, Rathgar, Dublin 6",https://www.daft.ie/share/greenmount-lawns-rathgar-dublin-6/6124200
750,single,House,"Saint Albans Road,Dublin 8, South Circular Road, Dublin 8",https://www.daft.ie/share/saint-albans-road-dublin-8-south-circular-road-dublin-8/6141638
950,single,House,"Haddon road, Clontarf, Dublin 3",https://www.daft.ie/share/haddon-road-clontarf-dublin-3/6138116
450,single,House,"25 Littlepace pk dublin 15, Clonee, Dublin 15",https://www.daft.ie/share/25-littlepace-pk-dublin-15-clonee-dublin-15/6113145
240,double,House,"Casimir Road, Harold's Cross, Dublin 6",https://www.daft.ie/share/casimir-road-harolds-cross-dublin-6/6142770
240,single,House,"Beaumont Road, Beaumont, Dublin 9",https://www.daft.ie/share/beaumont-road-beaumont-dublin-9/6135282
240,single,House,"Barton Road East, Dundrum, Dublin 14",https://www.daft.ie/share/barton-road-east-dundrum-co-dublin/6118553
600,double,House,"Enniskerry Road, Kilternan, Dublin 18",https://www.daft.ie/share/enniskerry-road-kilternan-dublin-18/6118378
650,double,House,"L4010, Knocklyon, Dublin 16",https://www.daft.ie/share/l4010-knocklyon-dublin-16/6025161
800,double,House,"Selskar, 91 Rochestown Avenue, Dun Laoghaire, Dun Laoghaire, Co. Dublin",https://www.daft.ie/share/selskar-91-rochestown-avenue-dun-laoghaire-dun-laoghaire-co-dublin/6147118
800,single,House,"Opposite Mount Argos church, Harold's Cross, Dublin 6",https://www.daft.ie/share/opposite-mount-argos-church-harolds-cross-dublin-6/6095174
1200,twin,House,"Short-Term Rental: Master Bedroom in Cherry Lane, Cherrywood (Dublin 18) – June 2025, Cherrywood, Co. Dublin",https://www.daft.ie/share/tully-green-cherrywood-co-dublin/6111604
525,single,House,"Number 2, Saint Columbanus Road, Windy Arbour, Dublin 14",https://www.daft.ie/share/number-2-saint-columbanus-road-windy-arbour-dublin-14/6144945
560,single,House,"Goatstown Road, Goatstown, Dublin 14",https://www.daft.ie/share/goatstown-road-goatstown-dublin-14/6131451
750,double,House,"Laurel Park,Dublin 22, Clondalkin, Dublin 22",https://www.daft.ie/share/laurel-park-dublin-22-clondalkin-dublin-22/6123154
1100,double,House,"Saint Finbarrs, 134 Morehampton Road, Dublin 4, Donnybrook, Dublin 4",https://www.daft.ie/share/saint-finbarrs-134-morehampton-road-dublin-4-donnybrook-dublin-4/6128719
650,single,House,"14 Beechfield Lawn, Castaheany, Clonee, Dublin 15",https://www.daft.ie/share/14-beechfield-lawn-castaheany-clonee-dublin-15/6122041
900,double,House,"Collins Avenue,Dublin 9, Beaumont, Dublin 9",https://www.daft.ie/share/collins-avenue-dublin-9-beaumont-dublin-9/6142626
950,double,Apartment,"Windmill Square, Dublin 15, Coolmine, Dublin 15",https://www.daft.ie/share/windmill-square-dublin-15-coolmine-dublin-15/6110574
1200,single,Apartment,"Slaney House, Custom House Square, Dublin 1, East Wall, Dublin 3",https://www.daft.ie/share/slaney-house-custom-house-square-dublin-1-east-wall-dublin-3/6147111
800,single,House,"Dublin 4, Irishtown, Dublin 4",https://www.daft.ie/share/dublin-4-irishtown-dublin-4/6147003
700,double,House,"Mount Anville Wood, Lower Killmacud Road, Stillorgan, Co. Dublin",https://www.daft.ie/share/mount-anville-wood-lower-killmacud-road-stillorgan-co-dublin/6146782
1500,twin,Apartment,"Greg Court Apartments, Dublin 1",https://www.daft.ie/share/greg-court-apartments-dublin-1/6144722
800,double,House,"81 Dromheath Drive, Mulhuddart, Dublin 15, Mulhuddart, Dublin 15",https://www.daft.ie/share/81-dromheath-drive-mulhuddart-dublin-15-mulhuddart-dublin-15/6068183
1195,double,Apartment,"The Malthouse,Marrowbone Lane,Dublin 8, The Coombe, Dublin 8",https://www.daft.ie/share/the-malthouse-marrowbone-lane-dublin-8-the-coombe-dublin-8/6124953
850,double,Apartment,"Lansdowne Gate,Long Mile Road,Dublin 12, Inchicore, Dublin 8",https://www.daft.ie/share/lansdowne-gate-long-mile-road-dublin-12-inchicore-dublin-8/6137980
1080,double,House,"Castlecurragh Heath,Mulhuddart,Dublin 15, Mulhuddart, Dublin 15",https://www.daft.ie/share/castlecurragh-heath-mulhuddart-dublin-15-mulhuddart-dublin-15/6147015
1000,single,Apartment,"Portland Lock, Dublin 1",https://www.daft.ie/share/portland-lock-dublin-1/6147045
1400,double,House,"Sussex Road, Dublin 4, Ranelagh, Dublin 6",https://www.daft.ie/share/sussex-road-dublin-4-ranelagh-dublin-6/6147066
660,single,House,"Maryfield Crescent, Artane, Dublin 5",https://www.daft.ie/share/-maryfield-crescent-artane-dublin-5/6113742
850,double,House,"12 Woodford Parade, Dublin 22, Clondalkin, Dublin 22",https://www.daft.ie/share/12-woodford-parade-dublin-22-clondalkin-dublin-22/6109481
1195,twin,Apartment,"29 Oatlands Manor, Mount Merrion, Blackrock, Mount Merrion, Co. Dublin",https://www.daft.ie/share/29-oatlands-manor-mount-merrion-blackrock-mount-merrion-co-dublin/6091943
1100,single,Apartment,"Hogan Avenue, Dublin 2, Grand Canal Dock, Dublin 2",https://www.daft.ie/share/-hogan-avenue-dublin-2-grand-canal-dock-dublin-2/6146998
670,shared,Apartment,"Dublin 7 Carnlough Road, Cabra, Dublin 7",https://www.daft.ie/share/dublin-7-carnlough-road-cabra-dublin-7/6095445
1250,double,Apartment,"Apartment 44, Camden Lock, South Dock Road, Dublin, Hanover Quay, Dublin 2",https://www.daft.ie/share/apartment-camden-lock-south-dock-road-dublin-4-hanover-quay-dublin-2/6128770
700,double,House,"Carrickmount avenue, Churchtown, Dublin 14",https://www.daft.ie/share/carrickmount-avenue-churchtown-dublin-14/6111891
1350,double,House,"6 Oxford Court, Oxford Road, Dublin 6, Ranelagh, Dublin 6",https://www.daft.ie/share/6-oxford-court-oxford-road-dublin-6-ranelagh-dublin-6/6140407
1100,double,Apartment,"Dublin 18, Sandyford, Cherrywood, Co. Dublin",https://www.daft.ie/share/dublin-18-sandyford-cherrywood-co-dublin/6137141
1500,double,Apartment,"Apartment 30, Fern Court, Stepaside Park, Dublin 1, Kilternan, Dublin 18",https://www.daft.ie/share/apartment-30-fern-court-stepaside-park-dublin-1-kilternan-dublin-18/6056094
500,twin,Apartment,"Mill Pond, Mill Lane, Dublin 22, Clondalkin, Dublin 22",https://www.daft.ie/share/mill-pond-mill-lane-dublin-22-clondalkin-dublin-22/6031714
840,single,House,"Limekiln Road,Dublin 12, Templeogue, Dublin 6W",https://www.daft.ie/share/limekiln-road-dublin-12-templeogue-dublin-6w/6104854
770,double,House,"willow wood, Hartstown, Dublin 15",https://www.daft.ie/share/willow-wood-hartstown-dublin-15/6146866
900,double,Apartment,"23, Main Street, Clongriffin, Dublin 13, Clongriffin, Dublin 13",https://www.daft.ie/share/23-main-street-clongriffin-dublin-13-clongriffin-dublin-13/6105385
800,double,House,"35 Cedarview, northwood, Santry, Dublin 9",https://www.daft.ie/share/35-cedarview-northwood-santry-dublin-9/6119469
900,double,Apartment,"stradbrook road, Blackrock, Co. Dublin",https://www.daft.ie/share/stradbrook-road-blackrock-co-dublin/6074743
1100,double,Apartment,"Tory Square, Waterville, Dublin 15, Ballycoolin, Dublin 15",https://www.daft.ie/share/tory-square-waterville-dublin-15-ballycoolin-dublin-15/6146723
450,shared,House,"blackhorse avenue, Cabra, Dublin 7",https://www.daft.ie/share/blackhorse-avenue-cabra-dublin-7/6049718
500,shared,House,"blackhorse avenue, Dublin 7",https://www.daft.ie/share/blackhorse-avenue-dublin-7/6120598
850,double,House,"Templeogue, Templeogue, Dublin 6W",https://www.daft.ie/share/templeogue-templeogue-dublin-6w/6139058
1400,double,House,"2 The Grove, Griffith Wood, Dublin 9, Whitehall, Dublin 9",https://www.daft.ie/share/2-the-grove-griffith-wood-dublin-9-whitehall-dublin-9/6146874
1084,double,Apartment,"Apartment 134, Cheevers Court, Cualanor, Dun Laogh, Glenageary, Co. Dublin",https://www.daft.ie/share/apartment-134-cheevers-court-cualanor-dun-laogh-glenageary-co-dublin/6138098
800,double,House,"89 Walkinstown Park, Dublin 12, Ballymount, Dublin 12",https://www.daft.ie/share/89-walkinstown-park-dublin-12-ballymount-dublin-12/6033878
1200,single,Apartment,"Greenmount Lane, Dublin 12, Harold's Cross, Dublin 6",https://www.daft.ie/share/greenmount-lane-dublin-12-harolds-cross-dublin-6/6134163
750,double,Apartment,"Unit 22, Belarmine Plaza, Belarmine Avenue, Dublin, Sandyford, Dublin 18",https://www.daft.ie/share/unit-22-belarmine-plaza-belarmine-avenue-dublin-sandyford-dublin-18/6119585
1200,single,House,"White Oaks, Roebuck Road, Dublin 14, Goatstown, Dublin 14",https://www.daft.ie/share/white-oaks-roebuck-road-dublin-14-goatstown-dublin-14/6133313
1200,double,Apartment,"Dursey Row,Waterville,Dublin 15, Ballycoolin, Dublin 15",https://www.daft.ie/share/dursey-row-waterville-dublin-15-ballycoolin-dublin-15/6146962
800,double,House,"Stillorgan, Blackrock, Co. Dublin, Stillorgan, Co. Dublin",https://www.daft.ie/share/1-allen-park-road-stillorgan-blackrock-stillorgan-co-dublin/6107926
667,double,House,"Brooklawn,Blackrock,Co. Dublin, Monkstown, Co. Dublin",https://www.daft.ie/share/brooklawn-blackrock-co-dublin-monkstown-co-dublin/6120896
1200,double,House,"Glenvara Park, Knocklyon, Knocklyon, Dublin 16",https://www.daft.ie/share/glenvara-park-knocklyon-knocklyon-dublin-16/6096288
900,single,Apartment,"Mountjoy Square South D1 no 34 , Dublin 1",https://www.daft.ie/share/mountjoy-square-south-d1-no-34-dublin-1/6069876
795,double,House,"Home Farm Road, Drumcondra, Dublin 3",https://www.daft.ie/share/home-farm-road-drumcondra-dublin-3/6058948
1500,double,Apartment,"Charlemont Square, Dublin 2, Portobello, Dublin 8",https://www.daft.ie/share/charlemont-square-dublin-2-portobello-dublin-8/6050033
850,single,Apartment,"Portland st North Dublin 1, Dublin 1",https://www.daft.ie/share/portland-st-north-dublin-1-dublin-1/6077296
655,single,House,"8 Clanmoyle Road, Dublin 5, Donnycarney, Dublin 5",https://www.daft.ie/share/8-clanmoyle-road-dublin-5-donnycarney-dublin-5/6146925
1200,double,House,"12 Annesley Bridge Road, Fairview, Dublin 3",https://www.daft.ie/share/12-annesley-bridge-road-fairview-dublin-3/6124760
800,double,House,"50 Nass Road, Inchicore, Dublin 8",https://www.daft.ie/share/50-nass-road-inchicore-dublin-8/6146897
900,double,Apartment,"Apartment 38, Saint James's Woods, South Circular , Inchicore, Dublin 8",https://www.daft.ie/share/apartment-38-saint-jamess-woods-south-circular-inchicore-dublin-8/6146824
1250,double,Apartment,"Apartment 46 , Park Lodge, 7/9 North Circular Road, North Circular Road, Dublin 7",https://www.daft.ie/share/apartment-46-park-lodge-7-9-north-circular-road-north-circular-road-dublin-7/6146821
750,single,House,"Cabinteely Avenue, Dublin 18, Cabinteely, Dublin 18",https://www.daft.ie/share/-cabinteely-avenue-dublin-18-cabinteely-dublin-18/6146847
700,shared,Apartment,"St Stephens Green, Dublin 2",https://www.daft.ie/share/st-stephens-green-dublin-2/6110872
680,shared,House,"Pearse Street, Dublin 2, Dublin 2",https://www.daft.ie/share/pearse-street-dublin-2-dublin-2/6093904
685,shared,Apartment,"Talbot Street, Dublin, Dublin 2",https://www.daft.ie/share/talbot-street-dublin-dublin-2/6067172
1380,double,House,"Erne Street Upper, Dublin 2",https://www.daft.ie/share/erne-street-upper-dublin-2/6029758
1400,double,House,"11 Sussex road, Ballsbridge, Dublin 4, Ballsbridge, Dublin 4",https://www.daft.ie/share/11-sussex-road-ballsbridge-dublin-4-ballsbridge-dublin-4/6046842
1190,single,Apartment,"Gallery Quay Pharmacy, Unit G6, Block 11, Gallery , Grand Canal Dock, Dublin 2",https://www.daft.ie/share/gallery-quay-pharmacy-unit-g6-block-11-gallery-grand-canal-dock-dublin-2/6146883
600,double,House,"Dublin 14, Belfield, Dublin 4",https://www.daft.ie/share/-roebuck-castle-dublin-14-belfield-dublin-4/6049660
850,double,Apartment,"St. Peter's Road, Phibsboro, Dublin 7",https://www.daft.ie/share/st-peters-road-phibsboro-dublin-7/6057688
800,single,House,"Cashel Road,Dublin 12, Crumlin, Dublin 12",https://www.daft.ie/share/cashel-road-dublin-12-crumlin-dublin-12/6097770
720,double,House,"Cruise Park Drive,Dublin 15, Tyrrelstown, Dublin 15",https://www.daft.ie/share/cruise-park-drive-dublin-15-tyrrelstown-dublin-15/6139989
780,single,House,"Dublin 10 Ballyfermot , Perrystown, Dublin 12",https://www.daft.ie/share/dublin-10-ballyfermot-perrystown-dublin-12/5998187
1100,double,Apartment,"The Elm, Parkview, Dublin 18, Stepaside, Dublin 18",https://www.daft.ie/share/the-elm-parkview-dublin-18-stepaside-dublin-18/6102912
1200,double,House,"22 Newtown Avenue, Blackrock, Blackrock, Co. Dublin",https://www.daft.ie/share/22-newtown-avenue-blackrock-blackrock-co-dublin/6144595
700,single,House,"Mount Symon Close, Clonsilla, Dublin 15",https://www.daft.ie/share/mount-symon-close-dublin-15-clonsilla-dublin-15/6115371
800,double,Apartment,"Apartment 7 , Burnell Square, Malahide Road, North, Darndale, Dublin 17",https://www.daft.ie/share/burnell-square-malahide-road-northern-cross-dublin-17-darndale-dublin-17/6060003
800,single,House,"Loreto road
, Dublin 8",https://www.daft.ie/share/loreto-road-dublin-8/6105393
1100,double,Apartment,"Mimosa Hall, Levmoss Park, Leopardstown, Dublin 18",https://www.daft.ie/share/mimosa-hall-levmoss-park-leopardstown-dublin-18/6046537
850,double,Apartment,"Royal Canal Court, Ashtown, Dublin 15",https://www.daft.ie/share/royal-canal-court-ashtown-dublin-15/6106467
750,double,Apartment,"Deerpark, Kiltipper, Dublin 24, Kiltipper, Dublin 24",https://www.daft.ie/share/deerpark-kiltipper-dublin-24-kiltipper-dublin-24/6116442
1200,double,Apartment,"Aungier Street, Dublin 2",https://www.daft.ie/share/aungier-street-dublin-2/6101937
1250,double,House,"51 Donnybrook Manor, Dublin 4, Donnybrook, Dublin 4",https://www.daft.ie/share/51-donnybrook-manor-dublin-4-donnybrook-dublin-4/6116152
850,single,House,"Rutland Place North, Dublin 1",https://www.daft.ie/share/rutland-place-north-dublin-1/6048852
1000,double,Apartment,"Apartment 14, O'Casey Hall, Collegewood, Castlekno, Castleknock, Dublin 15",https://www.daft.ie/share/apartment-14-ocasey-hall-collegewood-castlekno-castleknock-dublin-15/6104847
1250,double,Apartment,"Clancy Quay,South Circular Road,Dublin 8, Kilmainham, Dublin 8",https://www.daft.ie/share/clancy-quay-south-circular-road-dublin-8-kilmainham-dublin-8/6111665
1000,double,House,"5 Mountpleasant Avenue Lower, Dublin 6, Ranelagh, Dublin 6",https://www.daft.ie/share/5-mountpleasant-avenue-lower-dublin-6-ranelagh-dublin-6/6140049
1350,double,Apartment,"Árd Lorcain Grove,Stillorgan,Blackrock,Co. Dublin, Stillorgan, Co. Dublin",https://www.daft.ie/share/-rd-lorcain-grove-stillorgan-blackrock-co-dublin-stillorgan-co-dublin/6120606
1050,double,Apartment,"Chesterfield, Riverpark Apartments, Conyngham Road, Islandbridge, Dublin 8",https://www.daft.ie/share/apartment-51-chesterfield-riverpark-apartments-islandbridge-dublin-8/6132424
1120,double,House,"18 Brookwood Rise,Dublin 5, Killester, Dublin 5",https://www.daft.ie/share/brookwood-rise-dublin-5-killester-dublin-5/6047828
480,single,House,"Shanliss Drive, Dublin 9, Whitehall, Dublin 9",https://www.daft.ie/share/shanliss-drive-dublin-9-whitehall-dublin-9/6025001
700,double,House,"Montpelier, 11A Ballyroan Park, Templeogue, Dublin 16",https://www.daft.ie/share/montpelier-11a-ballyroan-park-templeogue-dublin-16/6146637
900,double,House,"45 Lorcan Villas, Dublin 9, Beaumont, Dublin 9",https://www.daft.ie/share/45-lorcan-villas-dublin-9-beaumont-dublin-9/6146673
900,double,House,"Whitehall, D9, Whitehall, Dublin 9",https://www.daft.ie/share/whitehall-d9-whitehall-dublin-9/6146738
1150,double,House,"Kilmartin Grove, Hollystown, Hollystown, Dublin 15",https://www.daft.ie/share/30-the-courtyard-kilmartin-grove-hollystown-dub-hollystown-dublin-15/6117341
1000,double,Apartment,"Barrow st, Grand Canal Dock, Grand Canal Dock, Dublin 4",https://www.daft.ie/share/gaswork-barrow-st-grand-canal-dock-dublin-4/6146074
1150,single,Apartment,"Dromawling, Beaumont, Dublin 9, Beaumont, Dublin 9",https://www.daft.ie/share/dromawling-beaumont-dublin-9-beaumont-dublin-9/6146599
950,double,Apartment,"The Grange, Brewery Road, Stillorgan, Blackrock, C, Galloping Green, Co. Dublin",https://www.daft.ie/share/the-grange-brewery-road-stillorgan-blackrock-c-galloping-green-co-dublin/6120066
1200,single,House,"30 Trimleston Avenue, Booterstown, Co. Dublin",https://www.daft.ie/share/30-trimleston-avenue-booterstown-co-dublin/6138210
900,double,House,"Monasterboice Road, Dublin 12, Crumlin, Dublin 12",https://www.daft.ie/share/monasterboice-road-dublin-12-crumlin-dublin-12/6146461
800,single,House,"Clonliffe Road, Drumcondra Dublin 3, Ballybough, Dublin 3",https://www.daft.ie/share/clonliffe-road-drumcondra-dublin-3-ballybough-dublin-3/6134805
1370,single,Apartment,"Gallery Quay,  Pearse Street, Dublin 2, Grand Canal Dock, Dublin 2",https://www.daft.ie/share/gallery-quay-pearse-street-dublin-2-grand-canal-dock-dublin-2/6146348
800,single,House,"Keeper Road, Drimnagh, Dublin 12, Rialto, Dublin 8",https://www.daft.ie/share/keeper-road-drimnagh-dublin-12-rialto-dublin-8/6030300
750,single,House,"Stillorgan Wood , Stillorgan, Co. Dublin",https://www.daft.ie/share/stillorgan-wood-stillorgan-co-dublin/6135832
980,double,Apartment,"Swan Hall,Belgard Square,Belgard Square West,Dublin 24, Tallaght, Dublin 24",https://www.daft.ie/share/swan-hall-belgard-square-belgard-square-west-dublin-24-tallaght-dublin-24/6033456
600,single,House,"67 Claremont Crescent, Glasnevin, Dublin 11",https://www.daft.ie/share/67-claremont-crescent-glasnevin-dublin-11/6146357
1000,double,Apartment,"Creevagh House, Dundrum Road, Dundrum, Windy Arbour, Dublin 14",https://www.daft.ie/share/creevagh-house-dundrum-road-dundrum-windy-arbour-dublin-14/6138265
700,double,House,"24 Whitechurch View, Rathfarnham, Dublin 16, Ballyboden, Dublin 16",https://www.daft.ie/share/24-whitechurch-view-rathfarnham-dublin-16-ballyboden-dublin-16/6035898
555,shared,Apartment,"Castleknock Rd, Castleknock, Dublin 15",https://www.daft.ie/share/castleknock-rd-castleknock-dublin-15/6040342
600,double,House,"Wyattville Rd, Loughlinstown, Co. Dublin",https://www.daft.ie/share/wyattville-rd-loughlinstown-co-dublin/6146439
450,single,House,"Beaumont, Dublin 9, Collinswood, Dublin 9",https://www.daft.ie/share/beaumont-dublin-9-collinswood-dublin-9/6146450
700,double,Apartment,"50 Woodbrook Square, Dublin 15, Carpenterstown, Dublin 15",https://www.daft.ie/share/50-woodbrook-square-dublin-15-carpenterstown-dublin-15/6146501
1000,double,Apartment,"Clongriffin,Dublin 13, Clongriffin, Dublin 13",https://www.daft.ie/share/clongriffin-dublin-13-clongriffin-dublin-13/6146573
800,double,House,"Cremore Road, Glasnevin, Dublin 11",https://www.daft.ie/share/cremore-road-glasnevin-dublin-11/6146362
800,single,House,"Mountdown Drive, Whitehall, Dublin 9",https://www.daft.ie/share/mountdown-drive-whitehall-dublin-9/6146368
660,single,House,"Cedarwood Avenue, Finglas, Dublin 11",https://www.daft.ie/share/cedarwood-avenue-finglas-dublin-11/6146372
880,double,House,"Beechlawn Avenue, Kilmore, Dublin 5",https://www.daft.ie/share/beechlawn-avenue-kilmore-dublin-5/6146466
